step,CGM,Action,Active agent,Jerry_Reward,Morty_Reward,Rick_Reward,Total_Reward,Jerry_Termination,Morty_Termination,Rick_Termination,Jerry_Truncation,Morty_Truncation,Rick_Truncation,Infos,Total Reward,Done,Truncation
3975.0,107.151,0.04,Morty,65.718,112.386,124.128,,,,,,,,,302.232,False,False
3976.0,103.939,0.04,Morty,65.718,107.202,124.128,,,,,,,,,297.048,False,False
3977.0,100.844,0.05,Morty,65.718,101.39,124.128,,,,,,,,,291.236,False,False
3978.0,98.331,0.07,Morty,65.718,96.085,124.128,,,,,,,,,285.931,False,False
3979.0,96.868,0.02,Morty,65.718,92.754,124.128,,,,,,,,,282.6,False,False
3980.0,96.856,0.05,Morty,65.718,92.727,124.128,,,,,,,,,282.573,False,False
3981.0,98.301,0.06,Morty,65.718,96.02,124.128,,,,,,,,,285.866,False,False
3982.0,100.614,0.06,Morty,65.718,100.928,124.128,,,,,,,,,290.774,False,False
3983.0,103.073,0.0,Morty,65.718,105.657,124.128,,,,,,,,,295.503,False,False
3984.0,104.958,0.04,Morty,65.718,108.94,124.128,,,,,,,,,298.785,False,False
3985.0,105.615,0.06,Morty,65.718,110.014,124.128,,,,,,,,,299.86,False,False
3986.0,104.796,0.0,Morty,65.718,108.669,124.128,,,,,,,,,298.515,False,False
3987.0,102.861,0.01,Morty,65.718,105.268,124.128,,,,,,,,,295.114,False,False
3988.0,100.305,0.0,Morty,65.718,100.298,124.128,,,,,,,,,290.144,False,False
3989.0,97.623,0.0,Morty,65.718,94.498,124.128,,,,,,,,,284.343,False,False
3990.0,95.283,0.07,Morty,65.718,88.945,124.128,,,,,,,,,278.791,False,False
3991.0,93.575,0.03,Morty,65.718,84.605,124.128,,,,,,,,,274.451,False,False
3992.0,92.531,0.04,Morty,65.718,81.83,124.128,,,,,,,,,271.676,False,False
3993.0,92.121,0.05,Morty,65.718,80.717,124.128,,,,,,,,,270.563,False,False
3994.0,92.318,0.06,Morty,65.718,81.254,124.128,,,,,,,,,271.1,False,False
3995.0,93.086,0.03,Morty,65.718,83.317,124.128,,,,,,,,,273.163,False,False
3996.0,94.344,0.03,Morty,65.718,86.589,124.128,,,,,,,,,276.435,False,False
3997.0,95.942,0.06,Morty,65.718,90.555,124.128,,,,,,,,,280.401,False,False
3998.0,97.715,0.05,Morty,65.718,94.705,124.128,,,,,,,,,284.551,False,False
3999.0,99.496,0.07,Morty,65.718,98.612,124.128,,,,,,,,,288.458,False,False
4000.0,101.126,0.04,Morty,65.718,101.954,124.128,,,,,,,,,291.8,False,False
4001.0,102.475,0.02,Morty,65.718,104.553,124.128,,,,,,,,,294.399,False,False
4002.0,103.461,0.05,Morty,65.718,106.355,124.128,,,,,,,,,296.201,False,False
4003.0,104.009,0.04,Morty,65.718,107.324,124.128,,,,,,,,,297.17,False,False
4004.0,104.048,0.03,Morty,65.718,107.392,124.128,,,,,,,,,297.237,False,False
4005.0,103.515,0.01,Morty,65.718,106.452,124.128,,,,,,,,,296.298,False,False
4006.0,102.407,0.0,Morty,65.718,104.426,124.128,,,,,,,,,294.272,False,False
4007.0,100.816,0.01,Morty,65.718,101.335,124.128,,,,,,,,,291.181,False,False
4008.0,98.851,0.06,Morty,65.718,97.226,124.128,,,,,,,,,287.072,False,False
4009.0,96.621,0.01,Morty,65.718,92.176,124.128,,,,,,,,,282.022,False,False
4010.0,94.239,0.06,Morty,65.718,86.321,124.128,,,,,,,,,276.167,False,False
4011.0,91.815,0.05,Morty,65.718,79.877,124.128,,,,,,,,,269.723,False,False
4012.0,89.459,0.04,Morty,65.718,73.145,124.128,,,,,,,,,262.991,False,False
4013.0,87.283,0.06,Morty,65.718,66.515,124.128,,,,,,,,,256.361,False,False
4014.0,85.397,0.05,Morty,65.718,60.449,124.128,,,,,,,,,250.295,False,False
4015.0,82.928,0.01,Morty,65.718,52.06,124.128,,,,,,,,,241.906,False,False
4016.0,79.317,0.03,Jerry,38.879,52.06,124.128,,,,,,,,,215.066,False,False
4017.0,77.156,0.0,Jerry,30.466,52.06,124.128,,,,,,,,,206.653,False,False
4018.0,76.195,0.0,Jerry,26.601,52.06,124.128,,,,,,,,,202.789,False,False
4019.0,76.187,0.0,Jerry,26.571,52.06,124.128,,,,,,,,,202.758,False,False
4020.0,76.886,0.0,Jerry,29.388,52.06,124.128,,,,,,,,,205.575,False,False
4021.0,78.043,0.0,Jerry,33.965,52.06,124.128,,,,,,,,,210.152,False,False
4022.0,79.411,0.0,Jerry,39.234,52.06,124.128,,,,,,,,,215.421,False,False
4023.0,80.744,0.0,Jerry,44.216,52.06,124.128,,,,,,,,,220.404,False,False
4024.0,81.795,0.0,Jerry,48.04,52.06,124.128,,,,,,,,,224.228,False,False
4025.0,82.342,0.0,Jerry,49.996,52.06,124.128,,,,,,,,,226.184,False,False
4026.0,82.317,0.0,Jerry,49.907,52.06,124.128,,,,,,,,,226.095,False,False
4027.0,81.877,0.0,Jerry,48.337,52.06,124.128,,,,,,,,,224.524,False,False
4028.0,81.231,0.0,Jerry,46.001,52.06,124.128,,,,,,,,,222.188,False,False
4029.0,80.587,0.0,Jerry,43.639,52.06,124.128,,,,,,,,,219.826,False,False
4030.0,80.139,0.0,Jerry,41.973,52.06,124.128,,,,,,,,,218.161,False,False
4031.0,79.988,0.0,Jerry,41.408,52.06,124.128,,,,,,,,,217.595,False,False
4032.0,80.097,0.0,Jerry,41.817,52.06,124.128,,,,,,,,,218.005,False,False
4033.0,80.4,0.0,Jerry,42.946,52.06,124.128,,,,,,,,,219.133,False,False
4034.0,80.83,0.0,Jerry,44.533,52.06,124.128,,,,,,,,,220.72,False,False
4035.0,81.327,0.0,Jerry,46.35,52.06,124.128,,,,,,,,,222.538,False,False
4036.0,81.882,0.0,Jerry,48.355,52.06,124.128,,,,,,,,,224.542,False,False
4037.0,82.559,0.0,Jerry,50.762,52.06,124.128,,,,,,,,,226.95,False,False
4038.0,83.436,0.0,Jerry,53.829,52.06,124.128,,,,,,,,,230.017,False,False
4039.0,84.595,0.0,Jerry,57.78,52.06,124.128,,,,,,,,,233.968,False,False
4040.0,86.092,0.0,Jerry,62.719,52.06,124.128,,,,,,,,,238.907,False,False
4041.0,87.85,0.0,Morty,62.719,68.28,124.128,,,,,,,,,255.127,False,False
4042.0,89.59,0.02,Morty,62.719,73.53,124.128,,,,,,,,,260.377,False,False
4043.0,90.987,0.02,Morty,62.719,77.563,124.128,,,,,,,,,264.41,False,False
4044.0,91.717,0.04,Morty,62.719,79.606,124.128,,,,,,,,,266.453,False,False
4045.0,91.5,0.04,Morty,62.719,79.003,124.128,,,,,,,,,265.85,False,False
4046.0,90.318,0.05,Morty,62.719,75.653,124.128,,,,,,,,,262.5,False,False
4047.0,88.551,0.04,Morty,62.719,70.426,124.128,,,,,,,,,257.273,False,False
4048.0,86.665,0.07,Morty,62.719,64.559,124.128,,,,,,,,,251.406,False,False
4049.0,85.125,0.07,Morty,62.719,59.551,124.128,,,,,,,,,246.398,False,False
4050.0,84.353,0.03,Morty,62.719,56.966,124.128,,,,,,,,,243.813,False,False
4051.0,84.5,0.07,Jerry,57.46,56.966,124.128,,,,,,,,,238.553,False,False
4052.0,85.31,0.0,Jerry,60.162,56.966,124.128,,,,,,,,,241.255,False,False
4053.0,86.439,0.0,Morty,60.162,63.837,124.128,,,,,,,,,248.127,False,False
4054.0,87.542,0.01,Morty,60.162,67.326,124.128,,,,,,,,,251.616,False,False
4055.0,88.313,0.01,Morty,60.162,69.701,124.128,,,,,,,,,253.991,False,False
4056.0,88.67,0.05,Morty,60.162,70.788,124.128,,,,,,,,,255.078,False,False
4057.0,88.877,0.03,Morty,60.162,71.411,124.128,,,,,,,,,255.7,False,False
4058.0,89.271,0.07,Morty,60.162,72.586,124.128,,,,,,,,,256.876,False,False
4059.0,90.189,0.06,Morty,60.162,75.279,124.128,,,,,,,,,259.568,False,False
4060.0,91.969,0.05,Morty,60.162,80.3,124.128,,,,,,,,,264.59,False,False
4061.0,94.949,0.01,Morty,60.162,88.116,124.128,,,,,,,,,272.405,False,False
4062.0,99.468,0.01,Morty,60.162,98.551,124.128,,,,,,,,,282.841,False,False
4063.0,105.862,0.06,Morty,60.162,110.409,124.128,,,,,,,,,294.699,False,False
4064.0,114.47,0.05,Morty,60.162,120.987,124.128,,,,,,,,,305.276,False,False
4065.0,120.992,0.01,Morty,60.162,124.887,124.128,,,,,,,,,309.176,False,False
4066.0,119.961,0.07,Rick,60.162,124.887,124.506,,,,,,,,,309.555,False,False
4067.0,118.577,0.13,Morty,60.162,123.856,124.506,,,,,,,,,308.524,False,False
4068.0,116.971,0.02,Morty,60.162,122.902,124.506,,,,,,,,,307.57,False,False
4069.0,115.271,0.01,Morty,60.162,121.657,124.506,,,,,,,,,306.325,False,False
4070.0,113.605,0.04,Morty,60.162,120.203,124.506,,,,,,,,,304.871,False,False
4071.0,112.102,0.04,Morty,60.162,118.693,124.506,,,,,,,,,303.361,False,False
4072.0,110.891,0.0,Morty,60.162,117.339,124.506,,,,,,,,,302.007,False,False
4073.0,110.1,0.04,Morty,60.162,116.39,124.506,,,,,,,,,301.058,False,False
4074.0,109.859,0.05,Morty,60.162,116.089,124.506,,,,,,,,,300.757,False,False
4075.0,110.272,0.02,Morty,60.162,116.601,124.506,,,,,,,,,301.268,False,False
4076.0,111.304,0.03,Morty,60.162,117.814,124.506,,,,,,,,,302.482,False,False
4077.0,112.703,0.05,Morty,60.162,119.32,124.506,,,,,,,,,303.988,False,False
4078.0,114.181,0.03,Morty,60.162,120.732,124.506,,,,,,,,,305.4,False,False
4079.0,115.469,0.01,Morty,60.162,121.815,124.506,,,,,,,,,306.483,False,False
4080.0,116.37,0.04,Morty,60.162,122.489,124.506,,,,,,,,,307.157,False,False
4081.0,116.883,0.05,Morty,60.162,122.843,124.506,,,,,,,,,307.511,False,False
4082.0,117.264,0.0,Morty,60.162,123.092,124.506,,,,,,,,,307.76,False,False
4083.0,117.822,0.05,Morty,60.162,123.434,124.506,,,,,,,,,308.102,False,False
4084.0,118.896,0.02,Morty,60.162,124.02,124.506,,,,,,,,,308.688,False,False
4085.0,120.745,0.02,Morty,60.162,124.804,124.506,,,,,,,,,309.471,False,False
4086.0,123.294,0.01,Rick,60.162,124.804,125.416,,,,,,,,,310.382,False,False
4087.0,126.36,0.14,Rick,60.162,124.804,125.435,,,,,,,,,310.4,False,False
4088.0,129.833,0.04,Rick,60.162,124.804,124.509,,,,,,,,,309.475,False,False
4089.0,133.63,0.06,Rick,60.162,124.804,122.346,,,,,,,,,307.312,False,False
4090.0,137.655,0.0,Rick,60.162,124.804,118.74,,,,,,,,,303.705,False,False
4091.0,141.774,0.14,Rick,60.162,124.804,113.65,,,,,,,,,298.616,False,False
4092.0,145.802,0.01,Rick,60.162,124.804,107.305,,,,,,,,,292.271,False,False
4093.0,149.54,0.01,Rick,60.162,124.804,100.208,,,,,,,,,285.174,False,False
4094.0,152.784,0.04,Rick,60.162,124.804,93.102,,,,,,,,,278.068,False,False
4095.0,155.382,0.02,Rick,60.162,124.804,86.779,,,,,,,,,271.745,False,False
4096.0,157.47,0.05,Rick,60.162,124.804,81.29,,,,,,,,,266.255,False,False
4097.0,159.619,0.04,Rick,60.162,124.804,75.258,,,,,,,,,260.224,False,False
4098.0,162.501,0.04,Rick,60.162,124.804,66.568,,,,,,,,,251.533,False,False
4099.0,166.789,0.01,Rick,60.162,124.804,52.355,,,,,,,,,237.32,False,False
4100.0,173.07,0.1,Rick,60.162,124.804,28.769,,,,,,,,,213.734,False,False
4101.0,181.394,0.1,Rick,60.162,124.804,-7.563,,,,,,,,,177.402,False,False
4102.0,191.009,0.09,Rick,60.162,124.804,-56.718,,,,,,,,,128.247,False,False
4103.0,200.983,0.06,Rick,60.162,124.804,-115.856,,,,,,,,,69.11,False,False
4104.0,210.386,0.03,Rick,60.162,124.804,-179.213,,,,,,,,,5.752,False,False
4105.0,218.369,0.03,Rick,60.162,124.804,-238.782,,,,,,,,,-53.817,False,False
4106.0,224.532,0.12,Rick,60.162,124.804,-288.408,,,,,,,,,-103.443,False,False
4107.0,229.156,0.07,Rick,60.162,124.804,-327.724,,,,,,,,,-142.758,False,False
4108.0,232.675,0.03,Rick,60.162,124.804,-358.833,,,,,,,,,-173.868,False,False
4109.0,235.522,0.05,Rick,60.162,124.804,-384.766,,,,,,,,,-199.801,True,False
4110.0,224.695,0.06,Rick,0.0,0.0,-289.76,,,,,,,,,-289.76,False,False
4111.0,201.43,0.0,Rick,0.0,0.0,-118.705,,,,,,,,,-118.705,False,False
4112.0,182.583,0.09,Rick,0.0,0.0,-13.224,,,,,,,,,-13.224,False,False
4113.0,167.366,0.07,Rick,0.0,0.0,50.325,,,,,,,,,50.325,False,False
4114.0,155.083,0.09,Rick,0.0,0.0,87.535,,,,,,,,,87.535,False,False
4115.0,145.112,0.15,Rick,0.0,0.0,108.489,,,,,,,,,108.489,False,False
4116.0,136.892,0.13,Rick,0.0,0.0,119.528,,,,,,,,,119.528,False,False
4117.0,129.912,0.15,Rick,0.0,0.0,124.476,,,,,,,,,124.476,False,False
4118.0,123.728,0.04,Rick,0.0,0.0,125.466,,,,,,,,,125.466,False,False
4119.0,118.064,0.1,Rick,0.0,0.0,123.575,,,,,,,,,123.575,False,False
4120.0,112.878,0.04,Morty,0.0,119.497,123.575,,,,,,,,,243.071,False,False
4121.0,108.199,0.06,Morty,0.0,113.892,123.575,,,,,,,,,237.466,False,False
4122.0,104.075,0.04,Morty,0.0,107.438,123.575,,,,,,,,,231.013,False,False
4123.0,100.561,0.01,Morty,0.0,100.821,123.575,,,,,,,,,224.395,False,False
4124.0,97.651,0.04,Morty,0.0,94.56,123.575,,,,,,,,,218.135,False,False
4125.0,95.235,0.06,Morty,0.0,88.826,123.575,,,,,,,,,212.401,False,False
4126.0,93.19,0.03,Morty,0.0,83.592,123.575,,,,,,,,,207.167,False,False
4127.0,91.403,0.07,Morty,0.0,78.732,123.575,,,,,,,,,202.306,False,False
4128.0,89.775,0.05,Morty,0.0,74.073,123.575,,,,,,,,,197.648,False,False
4129.0,88.253,0.0,Morty,0.0,69.52,123.575,,,,,,,,,193.095,False,False
4130.0,86.851,0.04,Morty,0.0,65.152,123.575,,,,,,,,,188.726,False,False
4131.0,85.597,0.06,Morty,0.0,61.106,123.575,,,,,,,,,184.68,False,False
4132.0,84.525,0.01,Morty,0.0,57.546,123.575,,,,,,,,,181.12,False,False
4133.0,83.668,0.03,Jerry,54.631,57.546,123.575,,,,,,,,,235.751,False,False
4134.0,83.025,0.0,Jerry,52.402,57.546,123.575,,,,,,,,,233.522,False,False
4135.0,82.542,0.0,Jerry,50.705,57.546,123.575,,,,,,,,,231.825,False,False
4136.0,82.156,0.0,Jerry,49.333,57.546,123.575,,,,,,,,,230.453,False,False
4137.0,81.804,0.0,Jerry,48.074,57.546,123.575,,,,,,,,,229.194,False,False
4138.0,81.435,0.0,Jerry,46.743,57.546,123.575,,,,,,,,,227.864,False,False
4139.0,81.044,0.0,Jerry,45.317,57.546,123.575,,,,,,,,,226.437,False,False
4140.0,80.691,0.0,Jerry,44.02,57.546,123.575,,,,,,,,,225.14,False,False
4141.0,80.453,0.0,Jerry,43.143,57.546,123.575,,,,,,,,,224.264,False,False
4142.0,80.411,0.0,Jerry,42.985,57.546,123.575,,,,,,,,,224.105,False,False
4143.0,80.631,0.0,Jerry,43.801,57.546,123.575,,,,,,,,,224.921,False,False
4144.0,81.118,0.0,Jerry,45.587,57.546,123.575,,,,,,,,,226.707,False,False
4145.0,81.775,0.0,Jerry,47.969,57.546,123.575,,,,,,,,,229.089,False,False
4146.0,82.486,0.0,Jerry,50.505,57.546,123.575,,,,,,,,,231.625,False,False
4147.0,83.134,0.0,Jerry,52.781,57.546,123.575,,,,,,,,,233.901,False,False
4148.0,83.611,0.0,Jerry,54.434,57.546,123.575,,,,,,,,,235.554,False,False
4149.0,83.858,0.0,Jerry,55.281,57.546,123.575,,,,,,,,,236.401,False,False
4150.0,83.888,0.0,Jerry,55.382,57.546,123.575,,,,,,,,,236.502,False,False
4151.0,83.73,0.0,Jerry,54.841,57.546,123.575,,,,,,,,,235.961,False,False
4152.0,83.414,0.0,Jerry,53.752,57.546,123.575,,,,,,,,,234.873,False,False
4153.0,82.97,0.0,Jerry,52.208,57.546,123.575,,,,,,,,,233.328,False,False
4154.0,82.428,0.0,Jerry,50.299,57.546,123.575,,,,,,,,,231.419,False,False
4155.0,81.816,0.0,Jerry,48.118,57.546,123.575,,,,,,,,,229.239,False,False
4156.0,81.166,0.0,Jerry,45.763,57.546,123.575,,,,,,,,,226.883,False,False
4157.0,80.505,0.0,Jerry,43.336,57.546,123.575,,,,,,,,,224.456,False,False
4158.0,79.788,0.0,Jerry,40.659,57.546,123.575,,,,,,,,,221.78,False,False
4159.0,78.618,0.0,Jerry,36.199,57.546,123.575,,,,,,,,,217.319,False,False
4160.0,76.573,0.0,Jerry,28.13,57.546,123.575,,,,,,,,,209.25,False,False
4161.0,73.971,0.0,Jerry,17.361,57.546,123.575,,,,,,,,,198.482,False,False
4162.0,71.132,0.0,Jerry,4.965,57.546,123.575,,,,,,,,,186.085,False,False
4163.0,68.373,0.0,Jerry,-7.724,57.546,123.575,,,,,,,,,173.396,False,False
4164.0,66.013,0.0,Jerry,-19.081,57.546,123.575,,,,,,,,,162.039,False,False
4165.0,64.37,0.0,Jerry,-27.261,57.546,123.575,,,,,,,,,153.859,False,False
4166.0,63.763,0.0,Jerry,-30.342,57.546,123.575,,,,,,,,,150.778,False,False
4167.0,64.509,0.0,Jerry,-26.56,57.546,123.575,,,,,,,,,154.56,False,False
4168.0,66.86,0.0,Jerry,-14.951,57.546,123.575,,,,,,,,,166.169,False,False
4169.0,70.665,0.0,Jerry,2.864,57.546,123.575,,,,,,,,,183.984,False,False
4170.0,75.172,0.0,Jerry,22.402,57.546,123.575,,,,,,,,,203.523,False,False
4171.0,79.494,0.0,Jerry,39.549,57.546,123.575,,,,,,,,,220.669,False,False
4172.0,82.745,0.0,Jerry,51.42,57.546,123.575,,,,,,,,,232.54,False,False
4173.0,84.142,0.0,Jerry,56.248,57.546,123.575,,,,,,,,,237.369,False,False
4174.0,83.517,0.0,Jerry,54.109,57.546,123.575,,,,,,,,,235.229,False,False
4175.0,81.631,0.0,Jerry,47.449,57.546,123.575,,,,,,,,,228.569,False,False
4176.0,79.447,0.0,Jerry,39.37,57.546,123.575,,,,,,,,,220.49,False,False
4177.0,77.931,0.0,Jerry,33.528,57.546,123.575,,,,,,,,,214.648,False,False
4178.0,77.949,0.0,Jerry,33.599,57.546,123.575,,,,,,,,,214.719,False,False
4179.0,79.777,0.0,Jerry,40.619,57.546,123.575,,,,,,,,,221.739,False,False
4180.0,82.806,0.0,Jerry,51.634,57.546,123.575,,,,,,,,,232.754,False,False
4181.0,86.229,0.0,Jerry,63.161,57.546,123.575,,,,,,,,,244.281,False,False
4182.0,89.238,0.0,Morty,63.161,72.49,123.575,,,,,,,,,259.225,False,False
4183.0,91.105,0.04,Morty,63.161,77.897,123.575,,,,,,,,,264.632,False,False
4184.0,91.559,0.02,Morty,63.161,79.166,123.575,,,,,,,,,265.902,False,False
4185.0,91.017,0.06,Morty,63.161,77.649,123.575,,,,,,,,,264.385,False,False
4186.0,90.053,0.06,Morty,63.161,74.887,123.575,,,,,,,,,261.622,False,False
4187.0,89.238,0.07,Morty,63.161,72.49,123.575,,,,,,,,,259.225,False,False
4188.0,89.097,0.02,Morty,63.161,72.07,123.575,,,,,,,,,258.805,False,False
4189.0,89.881,0.02,Morty,63.161,74.385,123.575,,,,,,,,,261.12,False,False
4190.0,91.428,0.06,Morty,63.161,78.802,123.575,,,,,,,,,265.537,False,False
4191.0,93.483,0.01,Morty,63.161,84.363,123.575,,,,,,,,,271.099,False,False
4192.0,95.793,0.05,Morty,63.161,90.194,123.575,,,,,,,,,276.929,False,False
4193.0,98.119,0.05,Morty,63.161,95.615,123.575,,,,,,,,,282.35,False,False
4194.0,100.317,0.01,Morty,63.161,100.322,123.575,,,,,,,,,287.057,False,False
4195.0,102.381,0.07,Morty,63.161,104.377,123.575,,,,,,,,,291.113,False,False
4196.0,104.341,0.07,Morty,63.161,107.898,123.575,,,,,,,,,294.633,False,False
4197.0,106.224,0.03,Morty,63.161,110.978,123.575,,,,,,,,,297.713,False,False
4198.0,108.052,0.07,Morty,63.161,113.687,123.575,,,,,,,,,300.422,False,False
4199.0,109.833,0.04,Morty,63.161,116.057,123.575,,,,,,,,,302.792,False,False
4200.0,111.544,0.01,Morty,63.161,118.084,123.575,,,,,,,,,304.819,False,False
4201.0,113.154,0.0,Morty,63.161,119.77,123.575,,,,,,,,,306.505,False,False
4202.0,114.634,0.0,Morty,63.161,121.129,123.575,,,,,,,,,307.864,False,False
4203.0,115.957,0.04,Morty,63.161,122.188,123.575,,,,,,,,,308.923,False,False
4204.0,117.092,0.03,Morty,63.161,122.981,123.575,,,,,,,,,309.716,False,False
4205.0,118.011,0.01,Morty,63.161,123.545,123.575,,,,,,,,,310.28,False,False
4206.0,118.687,0.01,Morty,63.161,123.914,123.575,,,,,,,,,310.649,False,False
4207.0,119.09,0.03,Morty,63.161,124.116,123.575,,,,,,,,,310.851,False,False
4208.0,119.918,0.06,Morty,63.161,124.488,123.575,,,,,,,,,311.224,False,False
4209.0,121.782,0.04,Morty,63.161,125.118,123.575,,,,,,,,,311.853,False,False
4210.0,123.088,0.04,Rick,63.161,125.118,125.387,,,,,,,,,313.666,False,False
4211.0,123.943,0.06,Rick,63.161,125.118,125.485,,,,,,,,,313.764,False,False
4212.0,124.451,0.04,Rick,63.161,125.118,125.515,,,,,,,,,313.794,False,False
4213.0,124.72,0.02,Rick,63.161,125.118,125.522,,,,,,,,,313.801,False,False
4214.0,124.855,0.13,Rick,63.161,125.118,125.524,,,,,,,,,313.802,False,False
4215.0,124.961,0.1,Rick,63.161,125.118,125.524,,,,,,,,,313.802,False,False
4216.0,125.144,0.07,Rick,63.161,125.118,125.521,,,,,,,,,313.8,False,False
4217.0,125.509,0.1,Rick,63.161,125.118,125.508,,,,,,,,,313.787,False,False
4218.0,126.152,0.14,Rick,63.161,125.118,125.458,,,,,,,,,313.737,False,False
4219.0,127.107,0.09,Rick,63.161,125.118,125.321,,,,,,,,,313.6,False,False
4220.0,128.316,0.01,Rick,63.161,125.118,125.037,,,,,,,,,313.316,False,False
4221.0,129.704,0.01,Rick,63.161,125.118,124.562,,,,,,,,,312.84,False,False
4222.0,131.193,0.12,Rick,63.161,125.118,123.873,,,,,,,,,312.152,False,False
4223.0,132.706,0.0,Rick,63.161,125.118,122.983,,,,,,,,,311.262,False,False
4224.0,134.181,0.12,Rick,63.161,125.118,121.932,,,,,,,,,310.211,False,False
4225.0,135.568,0.08,Rick,63.161,125.118,120.778,,,,,,,,,309.057,False,False
4226.0,136.824,0.1,Rick,63.161,125.118,119.595,,,,,,,,,307.874,False,False
4227.0,137.906,0.03,Rick,63.161,125.118,118.47,,,,,,,,,306.749,False,False
4228.0,138.775,0.06,Rick,63.161,125.118,117.497,,,,,,,,,305.776,False,False
4229.0,139.414,0.12,Rick,63.161,125.118,116.74,,,,,,,,,305.019,False,False
4230.0,139.844,0.06,Rick,63.161,125.118,116.211,,,,,,,,,304.49,False,False
4231.0,140.096,0.08,Rick,63.161,125.118,115.895,,,,,,,,,304.174,False,False
4232.0,140.197,0.12,Rick,63.161,125.118,115.766,,,,,,,,,304.045,False,False
4233.0,140.178,0.11,Rick,63.161,125.118,115.791,,,,,,,,,304.07,False,False
4234.0,140.066,0.05,Rick,63.161,125.118,115.933,,,,,,,,,304.211,False,False
4235.0,139.89,0.04,Rick,63.161,125.118,116.154,,,,,,,,,304.433,False,False
4236.0,139.676,0.09,Rick,63.161,125.118,116.42,,,,,,,,,304.699,False,False
4237.0,139.451,0.0,Rick,63.161,125.118,116.695,,,,,,,,,304.974,False,False
4238.0,139.238,0.02,Rick,63.161,125.118,116.951,,,,,,,,,305.23,False,False
4239.0,139.031,0.11,Rick,63.161,125.118,117.198,,,,,,,,,305.477,False,False
4240.0,138.776,0.11,Rick,63.161,125.118,117.496,,,,,,,,,305.774,False,False
4241.0,138.413,0.08,Rick,63.161,125.118,117.91,,,,,,,,,306.189,False,False
4242.0,137.881,0.1,Rick,63.161,125.118,118.497,,,,,,,,,306.776,False,False
4243.0,137.132,0.02,Rick,63.161,125.118,119.285,,,,,,,,,307.564,False,False
4244.0,136.19,0.02,Rick,63.161,125.118,120.209,,,,,,,,,308.488,False,False
4245.0,135.186,0.03,Rick,63.161,125.118,121.112,,,,,,,,,309.391,False,False
4246.0,134.278,0.03,Rick,63.161,125.118,121.857,,,,,,,,,310.135,False,False
4247.0,133.623,0.06,Rick,63.161,125.118,122.351,,,,,,,,,310.63,False,False
4248.0,133.361,0.0,Rick,63.161,125.118,122.539,,,,,,,,,310.818,False,False
4249.0,133.534,0.0,Rick,63.161,125.118,122.415,,,,,,,,,310.694,False,False
4250.0,134.037,0.01,Rick,63.161,125.118,122.043,,,,,,,,,310.321,False,False
4251.0,134.731,0.01,Rick,63.161,125.118,121.494,,,,,,,,,309.773,False,False
4252.0,135.478,0.15,Rick,63.161,125.118,120.858,,,,,,,,,309.137,False,False
4253.0,136.139,0.09,Rick,63.161,125.118,120.257,,,,,,,,,308.535,False,False
4254.0,136.578,0.05,Rick,63.161,125.118,119.837,,,,,,,,,308.116,False,False
4255.0,136.657,0.11,Rick,63.161,125.118,119.761,,,,,,,,,308.039,False,False
4256.0,136.237,0.15,Rick,63.161,125.118,120.164,,,,,,,,,308.443,False,False
4257.0,135.181,0.08,Rick,63.161,125.118,121.116,,,,,,,,,309.395,False,False
4258.0,133.428,0.05,Rick,63.161,125.118,122.491,,,,,,,,,310.77,False,False
4259.0,131.266,0.01,Rick,63.161,125.118,123.834,,,,,,,,,312.113,False,False
4260.0,129.129,0.06,Rick,63.161,125.118,124.778,,,,,,,,,313.057,False,False
4261.0,126.955,0.04,Rick,63.161,125.118,125.348,,,,,,,,,313.627,False,False
4262.0,124.682,0.07,Rick,63.161,125.118,125.522,,,,,,,,,313.801,False,False
4263.0,122.248,0.15,Rick,63.161,125.118,125.23,,,,,,,,,313.509,False,False
4264.0,119.59,0.07,Rick,63.161,125.118,124.348,,,,,,,,,312.626,False,False
4265.0,116.646,0.1,Morty,63.161,122.683,124.348,,,,,,,,,310.191,False,False
4266.0,113.355,0.04,Morty,63.161,119.965,124.348,,,,,,,,,307.473,False,False
4267.0,109.652,0.03,Morty,63.161,115.828,124.348,,,,,,,,,303.336,False,False
4268.0,105.506,0.07,Morty,63.161,109.839,124.348,,,,,,,,,297.347,False,False
4269.0,101.06,0.01,Morty,63.161,101.823,124.348,,,,,,,,,289.332,False,False
4270.0,96.724,0.06,Morty,63.161,92.417,124.348,,,,,,,,,279.926,False,False
4271.0,92.966,0.05,Morty,63.161,82.997,124.348,,,,,,,,,270.505,False,False
4272.0,90.254,0.06,Morty,63.161,75.469,124.348,,,,,,,,,262.977,False,False
4273.0,88.993,0.05,Morty,63.161,71.758,124.348,,,,,,,,,259.266,False,False
4274.0,89.189,0.02,Morty,63.161,72.343,124.348,,,,,,,,,259.851,False,False
4275.0,90.255,0.06,Morty,63.161,75.471,124.348,,,,,,,,,262.979,False,False
4276.0,91.473,0.04,Morty,63.161,78.927,124.348,,,,,,,,,266.435,False,False
4277.0,92.123,0.01,Morty,63.161,80.722,124.348,,,,,,,,,268.231,False,False
4278.0,91.555,0.01,Morty,63.161,79.157,124.348,,,,,,,,,266.665,False,False
4279.0,89.523,0.01,Morty,63.161,73.334,124.348,,,,,,,,,260.843,False,False
4280.0,86.39,0.07,Morty,63.161,63.68,124.348,,,,,,,,,251.189,False,False
